"event-id","visible","timestamp","location-long","location-lat","acceleration-raw-x","acceleration-raw-y","acceleration-raw-z","bar:barometric-height","battery-charge-percent","battery-charging-current","external-temperature","gps:hdop","gps:satellite-count","gps-time-to-fix","ground-speed","heading","height-above-msl","import-marked-outlier","gls:light-level","mag:magnetic-field-raw-x","mag:magnetic-field-raw-y","mag:magnetic-field-raw-z","orn:transmission-protocol","tag-voltage","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","ECMWF Interim Full Daily SFC-FC 10 Metre Wind Gust","ECMWF Interim Full Daily SFC-FC Sunshine Duration","ECMWF Interim Full Daily SFC-FC Maximum Temperature at 2 m","ECMWF Interim Full Daily SFC-FC Temperature (2 m above Ground)","ECMWF Interim Full Daily SFC-FC Minimum Temperature at 2 m"
"21596341901","true","2022-03-28 04:30:14.000","12.566218376159668","45.505069732666016","-56.0","68.0","1045.0","0.0","79","0.0","24.0","0.8","14","1.0","0.2777777777777778","164.0","-5.0","false","0.0","1.03","0.039","0.417","GPRS","4025.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21596341902","true","2022-03-28 04:30:15.000","12.5662202835083","45.50506591796875","-65.0","13.0","1051.0","0.0","77","0.0","24.0","0.8","14","1.01","0.2777777777777778","159.0","-5.0","false","0.0","1.022","0.035","0.413","GPRS","4014.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21596341903","true","2022-03-28 04:30:16.000","12.566221237182617","45.50505828857422","-14.0","-10.0","1069.0","0.0","78","0.0","24.0","0.8","14","0.99","0.2777777777777778","161.0","-5.0","false","0.0","1.033","0.017","0.417","GPRS","4017.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21596341904","true","2022-03-28 04:30:17.000","12.566225051879883","45.50505828857422","-87.0","-16.0","1082.0","0.0","78","0.0","24.0","0.8","14","1.0","0.2777777777777778","164.0","-5.0","false","0.0","1.036","0.053","0.415","GPRS","4017.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21596341905","true","2022-03-28 04:30:18.000","12.566226959228516","45.50505065917969","-36.0","-3.0","1072.0","0.0","77","0.0","24.0","0.8","14","1.0","0.2777777777777778","161.0","-5.0","false","0.0","1.053","0.065","0.413","GPRS","4014.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21596341906","true","2022-03-28 04:30:19.000","12.566227912902832","45.50504684448242","-59.0","64.0","1039.0","0.0","76","0.0","24.0","0.8","15","1.03","0.2777777777777778","153.0","-5.0","false","0.0","1.044","0.066","0.402","GPRS","4005.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21602526289","true","2022-03-28 18:06:05.000","12.566863059997559","45.505062103271484","-98.0","-282.0","1024.0","0.0","94","0.0","23.0","1.0","9","38.54","0.0","63.0","-10.0","false","1137.0","1.313","-0.096","0.463","GPRS","4115.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21602526290","true","2022-03-28 18:06:13.000","12.566844940185547","45.50505065917969","-115.0","-284.0","1033.0","0.0","97","0.0","23.0","0.9","9","7.52","0.0","169.0","-10.0","false","0.0","1.301","-0.062","0.481","GPRS","4132.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21602526291","true","2022-03-29 04:26:14.000","12.567092895507812","45.505306243896484","-93.0","-414.0","967.0","0.0","91","0.0","27.0","1.2","10","44.24","0.0","161.0","-6.0","false","0.0","1.264","-0.035","0.466","GPRS","4098.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21606700577","true","2022-03-30 04:26:05.000","12.567096710205078","45.50556182861328","-27.0","232.0","1058.0","0.0","90","0.0","25.0","1.1","7","34.43","0.0","143.0","-14.0","false","642.0","1.307","0.175","0.413","GPRS","4092.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21606700578","true","2022-03-30 04:26:06.000","12.567094802856445","45.50556182861328","-202.0","221.0","992.0","0.0","76","0.0","25.0","1.1","7","1.0","0.0","85.0","-14.0","false","0.0","1.351","0.226","0.358","GPRS","4005.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21606700579","true","2022-03-30 04:26:07.000","12.567094802856445","45.50556564331055","33.0","166.0","1021.0","0.0","75","0.0","25.0","1.1","7","1.01","0.0","11.0","-13.0","false","0.0","1.309","0.147","0.431","GPRS","3997.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21606700580","true","2022-03-30 04:26:08.000","12.567098617553711","45.50556564331055","-146.0","146.0","1032.0","0.0","75","0.0","25.0","1.3","7","0.99","0.0","145.0","-14.0","false","0.0","1.383","0.162","0.386","GPRS","4002.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21606700581","true","2022-03-30 04:26:09.000","12.567098617553711","45.50556564331055","-99.0","181.0","1039.0","0.0","75","0.0","25.0","1.1","7","1.0","0.0","158.0","-13.0","false","0.0","1.479","0.101","0.374","GPRS","4000.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21606700582","true","2022-03-30 04:26:10.000","12.567096710205078","45.50556564331055","-117.0","169.0","1039.0","0.0","75","0.0","25.0","1.0","9","1.05","0.0","224.0","-13.0","false","0.0","1.489","0.085","0.379","GPRS","4002.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21606700583","true","2022-03-30 04:26:11.000","12.567096710205078","45.50556945800781","-6.0","145.0","1053.0","0.0","75","0.0","25.0","0.9","10","0.99","0.0","43.0","-13.0","false","0.0","1.447","0.071","0.409","GPRS","4002.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21606700584","true","2022-03-30 04:26:12.000","12.567096710205078","45.50556945800781","48.0","78.0","1033.0","0.0","77","0.0","25.0","0.9","10","1.0","0.0","129.0","-13.0","false","0.0","1.448","0.063","0.404","GPRS","4011.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21606700585","true","2022-03-30 04:26:13.000","12.567094802856445","45.50557327270508","-85.0","136.0","1053.0","0.0","77","0.0","25.0","0.9","10","1.03","0.0","25.0","-12.0","false","0.0","1.453","0.113","0.382","GPRS","4011.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21606700586","true","2022-03-30 04:26:14.000","12.567092895507812","45.50557327270508","-111.0","185.0","1045.0","0.0","76","0.0","25.0","0.9","10","0.99","0.0","7.0","-12.0","false","0.0","1.51","0.059","0.371","GPRS","4008.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21606700587","true","2022-03-30 04:26:15.000","12.567091941833496","45.50558090209961","4.0","166.0","1059.0","0.0","76","0.0","25.0","1.2","10","0.98","0.0","345.0","-11.0","false","11.0","1.507","-0.029","0.383","GPRS","4005.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21606700588","true","2022-03-30 04:26:16.000","12.567092895507812","45.50558090209961","-27.0","75.0","1041.0","0.0","76","0.0","25.0","1.2","10","1.01","0.0","80.0","-11.0","false","0.0","1.479","-0.082","0.408","GPRS","4005.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21606700589","true","2022-03-30 04:26:17.000","12.567092895507812","45.50558090209961","-289.0","55.0","1030.0","0.0","76","0.0","25.0","0.9","10","1.01","0.0","312.0","-11.0","false","0.0","1.436","-0.113","0.436","GPRS","4005.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21606700590","true","2022-03-30 04:26:18.000","12.567092895507812","45.50558090209961","12.0","112.0","1046.0","0.0","77","0.0","25.0","0.9","10","0.99","0.0","280.0","-11.0","false","0.0","1.492","-0.157","0.38","GPRS","4011.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21606700591","true","2022-03-30 04:26:19.000","12.567091941833496","45.505584716796875","-6.0","190.0","1041.0","0.0","75","0.0","25.0","0.9","10","1.01","0.0","31.0","-11.0","false","0.0","1.503","-0.137","0.384","GPRS","4002.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21616240525","true","2022-03-30 18:08:44.000","12.566903114318848","45.50523376464844","-145.0","-78.0","1054.0","0.0","83","0.0","29.0","0.9","11","36.13","0.0","26.0","-25.0","false","783.0","1.427","-0.053","0.405","GPRS","4047.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21616240526","true","2022-03-30 18:08:52.000","12.566926956176758","45.505245208740234","-43.0","-117.0","1041.0","0.0","79","0.0","30.0","0.9","11","7.13","0.0","332.0","-23.0","false","17.0","1.41","-0.026","0.414","GPRS","4025.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21616240527","true","2022-03-31 04:22:16.000","12.566086769104004","45.503658294677734","-140.0","-18.0","1049.0","0.0","74","0.0","27.0","1.8","6","36.77","0.0","194.0","-14.0","false","0.0","1.303","0.174","0.371","GPRS","3991.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21621579262","true","2022-04-01 04:22:15.000","12.566844940185547","45.50503158569336","-84.0","-27.0","1057.0","0.0","63","0.0","30.0","1.7","6","35.09","0.0","249.0","0.0","false","356.0","1.128","0.174","0.382","GPRS","3927.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21624572093","true","2022-04-01 18:10:59.000","12.566426277160645","45.50505828857422","-4.0","12.0","1033.0","0.0","63","0.0","28.0","1.0","9","42.76","0.0","238.0","-21.0","false","945.0","1.121","-0.251","0.419","GPRS","3929.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21624572094","true","2022-04-02 04:18:15.000","12.565659523010254","45.50504684448242","-98.0","-482.0","1117.0","0.0","61","0.0","15.0","1.0","6","34.41","0.0","193.0","-7.0","false","0.0","1.082","-0.139","0.449","GPRS","3913.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21627786402","true","2022-04-03 04:18:16.000","12.566109657287598","45.503662109375","-71.0","-155.0","1054.0","0.0","70","0.0","26.0","1.5","5","34.63","0.0","238.0","3.0","false","596.0","0.961","0.069","0.385","GPRS","3972.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21631421780","true","2022-04-03 18:13:36.000","12.567152976989746","45.505367279052734","-63.0","204.0","1018.0","0.0","87","0.0","28.0","1.0","7","37.35","0.5555555555555556","358.0","-26.0","false","1215.0","1.544","-0.081","0.347","GPRS","4070.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21631421781","true","2022-04-03 18:13:45.000","12.56715202331543","45.50539779663086","-34.0","152.0","1053.0","0.0","93","0.0","28.0","1.0","7","8.29","0.0","293.0","-26.0","false","0.0","1.152","-0.239","0.431","GPRS","4106.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21631421782","true","2022-04-04 04:14:16.000","12.56702709197998","45.50556182861328","-74.0","-38.0","1046.0","0.0","89","0.0","26.0","1.0","7","25.02","0.0","226.0","-18.0","false","0.0","1.428","-0.126","0.409","GPRS","4081.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21654655701","true","2022-04-05 04:14:35.000","12.56594467163086","45.503543853759766","-68.0","-16.0","1059.0","0.0","93","0.0","30.0","1.1","9","43.3","0.0","130.0","-8.0","false","585.0","1.029","0.073","0.387","GPRS","4109.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21654655702","true","2022-04-05 04:14:36.000","12.565939903259277","45.50354766845703","-67.0","-14.0","1059.0","0.0","83","0.0","30.0","1.1","9","1.02","0.0","251.0","-8.0","false","1.0","1.033","0.071","0.392","GPRS","4047.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21654655703","true","2022-04-05 04:14:37.000","12.565939903259277","45.50354766845703","-70.0","-15.0","1059.0","0.0","83","0.0","30.0","1.1","9","1.01","0.0","219.0","-8.0","false","2.0","1.022","0.075","0.394","GPRS","4045.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21654655704","true","2022-04-05 04:14:38.000","12.565939903259277","45.50354766845703","-64.0","-18.0","1063.0","0.0","83","0.0","30.0","1.1","9","0.96","0.0","257.0","-8.0","false","3.0","1.025","0.071","0.399","GPRS","4045.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21654655705","true","2022-04-05 04:14:39.000","12.565943717956543","45.503543853759766","-66.0","-17.0","1053.0","0.0","83","0.0","30.0","1.1","9","1.02","0.0","154.0","-9.0","false","1.0","1.031","0.069","0.386","GPRS","4045.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21654655706","true","2022-04-05 04:14:40.000","12.56594181060791","45.503543853759766","-70.0","-18.0","1054.0","0.0","83","0.0","30.0","1.0","11","1.02","0.0","307.0","-9.0","false","0.0","1.025","0.073","0.396","GPRS","4045.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21654655707","true","2022-04-05 04:14:41.000","12.565939903259277","45.50354766845703","-69.0","-8.0","1052.0","0.0","82","0.0","30.0","1.0","11","1.0","0.0","299.0","-8.0","false","1.0","1.031","0.07","0.38","GPRS","4042.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21654655708","true","2022-04-05 04:14:42.000","12.565939903259277","45.50354766845703","-68.0","-20.0","1054.0","0.0","82","0.0","30.0","1.0","11","1.0","0.0","288.0","-8.0","false","1.0","1.03","0.071","0.399","GPRS","4042.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21654655709","true","2022-04-05 04:14:43.000","12.565939903259277","45.50354766845703","-68.0","-17.0","1052.0","0.0","83","0.0","30.0","1.0","11","1.0","0.0","124.0","-8.0","false","0.0","1.029","0.072","0.389","GPRS","4045.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21654655710","true","2022-04-05 04:14:44.000","12.565939903259277","45.50354766845703","-73.0","-14.0","1057.0","0.0","83","0.0","30.0","1.0","11","0.99","0.0","123.0","-8.0","false","0.0","1.031","0.073","0.39","GPRS","4047.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21654655711","true","2022-04-05 04:14:45.000","12.565939903259277","45.50354766845703","-70.0","-8.0","1054.0","0.0","83","0.0","30.0","1.0","11","1.0","0.0","327.0","-8.0","false","3.0","1.036","0.07","0.39","GPRS","4047.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21654655712","true","2022-04-05 04:14:46.000","12.565939903259277","45.50354766845703","-62.0","0.0","1063.0","0.0","83","0.0","30.0","1.0","11","1.03","0.0","278.0","-9.0","false","1.0","1.031","0.067","0.393","GPRS","4047.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21654655713","true","2022-04-05 04:14:47.000","12.565937042236328","45.5035514831543","-63.0","6.0","1055.0","0.0","83","0.0","30.0","1.0","11","0.97","0.0","135.0","-9.0","false","3.0","1.035","0.069","0.389","GPRS","4047.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21654655714","true","2022-04-05 04:14:48.000","12.565935134887695","45.5035514831543","-68.0","-4.0","1055.0","0.0","82","0.0","30.0","1.0","11","1.03","0.0","325.0","-9.0","false","1.0","1.034","0.073","0.402","GPRS","4042.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21654655715","true","2022-04-05 04:14:49.000","12.565935134887695","45.5035514831543","-70.0","-9.0","1056.0","0.0","83","0.0","30.0","1.0","11","1.0","0.0","83.0","-9.0","false","2.0","1.028","0.073","0.395","GPRS","4045.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21661984523","true","2022-04-05 18:16:45.000","12.567176818847656","45.50537109375","37.0","-484.0","970.0","0.0","98","0.0","23.0","1.4","6","29.84","0.0","36.0","-14.0","false","1369.0","1.026","0.103","0.39","GPRS","4140.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21661984524","true","2022-04-05 18:16:52.000","12.56725025177002","45.50532913208008","1.0","-690.0","770.0","0.0","98","0.0","23.0","1.4","6","6.85","0.0","114.0","-14.0","false","0.0","0.922","0.158","0.279","GPRS","4135.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21661984525","true","2022-04-06 04:10:55.000","12.56719970703125","45.505409240722656","-70.0","29.0","1041.0","0.0","94","0.0","26.0","1.1","11","47.61","0.0","203.0","-14.0","false","0.0","1.04","-0.131","0.412","GPRS","4115.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21669172138","true","2022-04-07 04:10:35.000","12.566089630126953","45.5035400390625","-43.0","-56.0","1057.0","0.0","97","0.0","30.0","1.3","6","26.75","0.0","127.0","-13.0","false","782.0","1.01","-0.166","0.382","GPRS","4129.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21669172139","true","2022-04-07 04:10:36.000","12.566089630126953","45.5035400390625","-46.0","-56.0","1054.0","0.0","83","0.0","30.0","1.3","6","0.99","0.0","169.0","-13.0","false","0.0","1.007","-0.164","0.384","GPRS","4050.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21669172140","true","2022-04-07 04:10:37.000","12.566091537475586","45.503536224365234","-43.0","-53.0","1059.0","0.0","83","0.0","30.0","1.3","6","1.02","0.0","197.0","-14.0","false","0.0","1.01","-0.162","0.385","GPRS","4047.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21669172141","true","2022-04-07 04:10:38.000","12.566091537475586","45.503536224365234","-43.0","-51.0","1056.0","0.0","82","0.0","30.0","1.3","6","0.98","0.0","217.0","-14.0","false","0.0","1.01","-0.165","0.385","GPRS","4042.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21669172142","true","2022-04-07 04:10:39.000","12.566089630126953","45.503536224365234","-41.0","-47.0","1055.0","0.0","83","0.0","30.0","1.3","6","0.99","0.0","293.0","-15.0","false","1.0","1.014","-0.166","0.382","GPRS","4045.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21669172143","true","2022-04-07 04:10:40.000","12.566089630126953","45.503536224365234","-47.0","-50.0","1059.0","0.0","83","0.0","30.0","0.9","10","1.08","0.0","237.0","-15.0","false","22.0","1.009","-0.163","0.379","GPRS","4050.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21669172144","true","2022-04-07 04:10:41.000","12.566089630126953","45.5035400390625","-46.0","-45.0","1050.0","0.0","83","0.0","30.0","0.9","10","0.98","0.0","87.0","-14.0","false","1.0","1.018","-0.161","0.391","GPRS","4045.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21669172145","true","2022-04-07 04:10:42.000","12.566089630126953","45.5035400390625","-43.0","-44.0","1058.0","0.0","83","0.0","30.0","0.9","10","1.01","0.0","68.0","-14.0","false","1.0","1.016","-0.161","0.395","GPRS","4045.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21669172146","true","2022-04-07 04:10:43.000","12.566088676452637","45.5035400390625","-43.0","-43.0","1055.0","0.0","83","0.0","30.0","0.9","10","1.0","0.0","260.0","-14.0","false","0.0","1.017","-0.161","0.391","GPRS","4047.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21669172147","true","2022-04-07 04:10:44.000","12.566088676452637","45.50354766845703","-45.0","-39.0","1055.0","0.0","83","0.0","31.0","0.9","10","1.02","0.0","279.0","-14.0","false","1.0","1.014","-0.162","0.405","GPRS","4045.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21669172148","true","2022-04-07 04:10:45.000","12.566088676452637","45.50354766845703","-45.0","-31.0","1059.0","0.0","83","0.0","31.0","0.9","10","0.99","0.0","127.0","-14.0","false","1.0","1.02","-0.166","0.391","GPRS","4047.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21669172149","true","2022-04-07 04:10:46.000","12.566089630126953","45.5035514831543","-43.0","-29.0","1061.0","0.0","83","0.0","31.0","0.9","10","0.99","0.0","294.0","-14.0","false","2.0","1.02","-0.163","0.382","GPRS","4045.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21669172150","true","2022-04-07 04:10:47.000","12.566089630126953","45.5035514831543","-46.0","-38.0","1056.0","0.0","83","0.0","31.0","0.9","10","1.0","0.0","290.0","-13.0","false","20.0","1.023","-0.163","0.397","GPRS","4045.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21669172151","true","2022-04-07 04:10:48.000","12.566091537475586","45.5035514831543","-49.0","-49.0","1060.0","0.0","82","0.0","31.0","0.9","10","1.01","0.0","143.0","-13.0","false","0.0","1.014","-0.166","0.391","GPRS","4042.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21669172152","true","2022-04-07 04:10:49.000","12.566088676452637","45.50355529785156","-48.0","-41.0","1052.0","0.0","82","0.0","31.0","0.7","13","1.07","0.0","284.0","-13.0","false","18.0","1.016","-0.168","0.397","GPRS","4042.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21679487521","true","2022-04-07 18:19:35.000","12.567078590393066","45.50537872314453","-33.0","37.0","1054.0","0.0","99","0.0","27.0","1.3","6","36.24","0.0","43.0","-14.0","false","1339.0","1.451","0.06","0.396","GPRS","4143.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21679487522","true","2022-04-07 18:19:43.000","12.567083358764648","45.50539016723633","11.0","84.0","1068.0","0.0","99","0.0","27.0","1.3","6","7.24","0.0","82.0","-13.0","false","0.0","1.478","0.017","0.383","GPRS","4143.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21679487523","true","2022-04-08 04:06:35.000","12.56715202331543","45.50526809692383","-41.0","-51.0","1061.0","0.0","93","0.0","28.0","1.1","6","26.94","0.0","276.0","6.0","false","5.0","1.068","-0.212","0.406","GPRS","4106.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21683907402","true","2022-04-09 04:06:35.000","12.566084861755371","45.503562927246094","11.0","-5.0","1062.0","0.0","95","0.0","29.0","2.0","5","26.07","0.0","121.0","-18.0","false","756.0","1.013","-0.144","0.384","GPRS","4121.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21683907403","true","2022-04-09 04:06:36.000","12.566089630126953","45.50355911254883","10.0","-9.0","1058.0","0.0","81","0.0","29.0","2.0","5","1.01","0.0","165.0","-18.0","false","0.0","1.006","-0.14","0.407","GPRS","4033.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21683907404","true","2022-04-09 04:06:37.000","12.566093444824219","45.50355911254883","23.0","-6.0","1056.0","0.0","81","0.0","29.0","2.0","5","0.99","0.0","64.0","-18.0","false","0.0","1.008","-0.14","0.391","GPRS","4033.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21683907405","true","2022-04-09 04:06:38.000","12.566095352172852","45.50355911254883","8.0","-4.0","1056.0","0.0","80","0.0","29.0","2.0","5","1.0","0.0","167.0","-17.0","false","0.0","1.005","-0.142","0.398","GPRS","4031.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
